107802,"15V049000","HEARTLAND","BIG HORN",2015,"99-01-19","SUSPENSION:REAR:AXLE:NON-POWERED AXLE ASSEMBLY","Heartland Recreational Vehicles, LLC",20140903,20150114,"V",131,,"MFR","Heartland Recreational Vehicles, LLC",20150130,20150130,,0,"Heartland Recreational Vehicles, LLC (Heartland) is recalling certain model year 2015 Heartland Big Country 3800FL vehicles manufactured October 22, 2014, to December 16, 2014 and 2015 Heartland Big Country 3900FLP vehicles manufactured September 23, 2014, to January 12, 2015, 2015 Heartland Big Horn 3750FL vehicles manufactured September 3, 2014, to January 14, 2015, and Landmark 365 Charleston vehicles manufactured on December 24, 2014.  In the affected recreational vehicles, the axles may be placed too far forward on the frame resulting in improper weight distribution across the axles. ","Improper weight distribution across the axles may result in poor handling, increasing the risk of a crash.","Heartland will notify owners, and dealers will move the axles rearward to help with weight distribution on the Big Horn, and 3800 FL Big Country, and will add a ballast to the pin box to improve handling the 3900 FLP Big Country, free of charge. The recall is expected to begin February 16, 2015. Owners may contact Heartland customer service at 1-877-262-8032. Heartland's number for this recall is 99-01-19.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57285001983705000000000
107803,"15V049000","HEARTLAND","LANDMARK 365",2015,"99-01-19","SUSPENSION:REAR:AXLE:NON-POWERED AXLE ASSEMBLY","Heartland Recreational Vehicles, LLC",20141224,20141224,"V",131,,"MFR","Heartland Recreational Vehicles, LLC",20150130,20150130,,0,"Heartland Recreational Vehicles, LLC (Heartland) is recalling certain model year 2015 Heartland Big Country 3800FL vehicles manufactured October 22, 2014, to December 16, 2014 and 2015 Heartland Big Country 3900FLP vehicles manufactured September 23, 2014, to January 12, 2015, 2015 Heartland Big Horn 3750FL vehicles manufactured September 3, 2014, to January 14, 2015, and Landmark 365 Charleston vehicles manufactured on December 24, 2014.  In the affected recreational vehicles, the axles may be placed too far forward on the frame resulting in improper weight distribution across the axles. ","Improper weight distribution across the axles may result in poor handling, increasing the risk of a crash.","Heartland will notify owners, and dealers will move the axles rearward to help with weight distribution on the Big Horn, and 3800 FL Big Country, and will add a ballast to the pin box to improve handling the 3900 FLP Big Country, free of charge. The recall is expected to begin February 16, 2015. Owners may contact Heartland customer service at 1-877-262-8032. Heartland's number for this recall is 99-01-19.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57285001984686000000000
107937,"15V048000","GRECH","G40M2",2015,,"ELECTRICAL SYSTEM:BATTERY","Grech Motors, L.L.C",20130826,20141210,"V",118,,"MFR","Grech Motors, L.L.C",20150130,20150130,,0,"Grech Motors L.L.C. (Grech) is recalling certain model year 2014-2015 G40M2 shuttle buses built on Freightliner M2 truck chassis, manufactured August 26, 2013, to December 10, 2014. In the affected vehicles, the batteries may not be installed in the correct position which could allow the positive battery terminals and clamps to contact the grounded battery retention bracket.","If the positive battery terminals contact the retention bracket, an electrical short would result, increasing the risk of a fire.","Grech will notify owners, and dealers will correct the battery installation, free of charge. The recall is expected to begin in March 2015.  Owners may contact Grech customer service at 1-855-994-7324. ","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57284001983703000000000
107938,"15V048000","GRECH","G40M2",2014,,"ELECTRICAL SYSTEM:BATTERY","Grech Motors, L.L.C",20130826,20141210,"V",118,,"MFR","Grech Motors, L.L.C",20150130,20150130,,0,"Grech Motors L.L.C. (Grech) is recalling certain model year 2014-2015 G40M2 shuttle buses built on Freightliner M2 truck chassis, manufactured August 26, 2013, to December 10, 2014. In the affected vehicles, the batteries may not be installed in the correct position which could allow the positive battery terminals and clamps to contact the grounded battery retention bracket.","If the positive battery terminals contact the retention bracket, an electrical short would result, increasing the risk of a fire.","Grech will notify owners, and dealers will correct the battery installation, free of charge. The recall is expected to begin in March 2015.  Owners may contact Grech customer service at 1-855-994-7324. ","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57284001983702000000000
108496,"15V052000","FORD","F-550",2011,,"ENGINE AND ENGINE COOLING:ENGINE","All Wheel Drive Equipment Mfg., Inc.",20100514,20100528,"V",1,,"MFR","Ford Motor Company",20150130,20150130,,0,"All Wheel Drive Equipment Mfg., Inc. (All Wheel) is recalling one model year 2011 Ford F-550 truck with a 6.8L gasoline engine manufactured May 14, 2010, to May 28, 2010.  The affected vehicle is equipped with a PTO Assembly Pressure Switch, part number FR67, used with power take off (PTO) assemblies for Ford F-550 chassis. The PTO switch may leak oil onto the thermal blanket.","The leaking oil may soak into the thermal blanket covering the exhaust, which when combined with heat from exhaust, may result in an increased risk of fire.","All Wheel has notified the owner and will install a new pressure switch kit that moves the switch away from the exhaust system, free of charge.  Owners may contact All Wheel customer service at 1-800-311-4778. ","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57288001931927000000000
107727,"15V047000","TOYOTA","AVALON",2012,,"ELECTRICAL SYSTEM","Toyota Motor Engineering & Manufacturing",20100209,20121022,"V",51495,,"MFR","Toyota Motor Corporation",20150128,20150128,,0,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2011-2012 Toyota Avalon vehicles manufactured February 9, 2010, to October 22, 2012.  In the affected vehicles, the sub-woofer speaker located in the trunk may experience an intermittent electrical short which may cause damage to the integrated circuit (IC) in the audio amplifier. In some cases, the damaged IC may allow a constant electrical current flow to the sub-woofer.","A constant electrical current flow may cause the sub-woofer to overheat, increasing the risk of fire.","Toyota will notify owners, and dealers will provide a remedy for the audio system, free of charge.  Until the remedy is available, Toyota will mail an interim notice and dealers will disconnect the sub-woofer. Toyota issued an interim notification to owners on February 23, 2015.  The manufacturer has not yet provided a notification schedule. Owners may contact Toyota customer service at 1-888-270-9371. ","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57283001182771000000000
107728,"15V047000","TOYOTA","AVALON",2011,,"ELECTRICAL SYSTEM","Toyota Motor Engineering & Manufacturing",20100209,20121022,"V",51495,,"MFR","Toyota Motor Corporation",20150128,20150128,,0,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2011-2012 Toyota Avalon vehicles manufactured February 9, 2010, to October 22, 2012.  In the affected vehicles, the sub-woofer speaker located in the trunk may experience an intermittent electrical short which may cause damage to the integrated circuit (IC) in the audio amplifier. In some cases, the damaged IC may allow a constant electrical current flow to the sub-woofer.","A constant electrical current flow may cause the sub-woofer to overheat, increasing the risk of fire.","Toyota will notify owners, and dealers will provide a remedy for the audio system, free of charge.  Until the remedy is available, Toyota will mail an interim notice and dealers will disconnect the sub-woofer. Toyota issued an interim notification to owners on February 23, 2015.  The manufacturer has not yet provided a notification schedule. Owners may contact Toyota customer service at 1-888-270-9371. ","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57283000882768000000000
107781,"15V040000","LINCOLN","MKS",2012,"15S02","STRUCTURE:BODY:DOOR ","Ford Motor Company",20110601,20111031,"V",194889,,"MFR","Ford Motor Company",20150128,20150128,,0,"Ford Motor Company (Ford) is recalling certain model year 2010-2013 Ford Taurus vehicles manufactured December 1, 2009, to July 31, 2010, and 2011-2013 Lincoln MKS vehicles manufactured June 1, 2011, to October 31, 2011. In the affected vehicles, the interior door handle return spring may unseat, resulting in interior door handle that does not return to the fully stowed position after actuation.","If the interior door handle return spring is unseated, the door may unlatch in the event of a side impact crash, increasing the risk of personal injury.","Ford will notify owners, and dealers will inspect all four of the interior door handles and either repair or replace them, free of charge. The recall is expected to begin March 16, 2015.  Owners may contact Ford customer service at 1-866-436-7332.  Ford's number for this recall is 15S02.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57276001520814000000000
107782,"15V040000","LINCOLN","MKS",2013,"15S02","STRUCTURE:BODY:DOOR ","Ford Motor Company",20110601,20111031,"V",194889,,"MFR","Ford Motor Company",20150128,20150128,,0,"Ford Motor Company (Ford) is recalling certain model year 2010-2013 Ford Taurus vehicles manufactured December 1, 2009, to July 31, 2010, and 2011-2013 Lincoln MKS vehicles manufactured June 1, 2011, to October 31, 2011. In the affected vehicles, the interior door handle return spring may unseat, resulting in interior door handle that does not return to the fully stowed position after actuation.","If the interior door handle return spring is unseated, the door may unlatch in the event of a side impact crash, increasing the risk of personal injury.","Ford will notify owners, and dealers will inspect all four of the interior door handles and either repair or replace them, free of charge. The recall is expected to begin March 16, 2015.  Owners may contact Ford customer service at 1-866-436-7332.  Ford's number for this recall is 15S02.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57276001547810000000000
107783,"15V040000","FORD","TAURUS",2013,"15S02","STRUCTURE:BODY:DOOR ","Ford Motor Company",20091201,20100731,"V",194889,,"MFR","Ford Motor Company",20150128,20150128,,0,"Ford Motor Company (Ford) is recalling certain model year 2010-2013 Ford Taurus vehicles manufactured December 1, 2009, to July 31, 2010, and 2011-2013 Lincoln MKS vehicles manufactured June 1, 2011, to October 31, 2011. In the affected vehicles, the interior door handle return spring may unseat, resulting in interior door handle that does not return to the fully stowed position after actuation.","If the interior door handle return spring is unseated, the door may unlatch in the event of a side impact crash, increasing the risk of personal injury.","Ford will notify owners, and dealers will inspect all four of the interior door handles and either repair or replace them, free of charge. The recall is expected to begin March 16, 2015.  Owners may contact Ford customer service at 1-866-436-7332.  Ford's number for this recall is 15S02.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57276001667812000000000
107784,"15V040000","LINCOLN","MKS",2011,"15S02","STRUCTURE:BODY:DOOR ","Ford Motor Company",20110601,20111031,"V",194889,,"MFR","Ford Motor Company",20150128,20150128,,0,"Ford Motor Company (Ford) is recalling certain model year 2010-2013 Ford Taurus vehicles manufactured December 1, 2009, to July 31, 2010, and 2011-2013 Lincoln MKS vehicles manufactured June 1, 2011, to October 31, 2011. In the affected vehicles, the interior door handle return spring may unseat, resulting in interior door handle that does not return to the fully stowed position after actuation.","If the interior door handle return spring is unseated, the door may unlatch in the event of a side impact crash, increasing the risk of personal injury.","Ford will notify owners, and dealers will inspect all four of the interior door handles and either repair or replace them, free of charge. The recall is expected to begin March 16, 2015.  Owners may contact Ford customer service at 1-866-436-7332.  Ford's number for this recall is 15S02.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57276000975777000000000
107785,"15V040000","FORD","TAURUS",2011,"15S02","STRUCTURE:BODY:DOOR ","Ford Motor Company",20091201,20100731,"V",194889,,"MFR","Ford Motor Company",20150128,20150128,,0,"Ford Motor Company (Ford) is recalling certain model year 2010-2013 Ford Taurus vehicles manufactured December 1, 2009, to July 31, 2010, and 2011-2013 Lincoln MKS vehicles manufactured June 1, 2011, to October 31, 2011. In the affected vehicles, the interior door handle return spring may unseat, resulting in interior door handle that does not return to the fully stowed position after actuation.","If the interior door handle return spring is unseated, the door may unlatch in the event of a side impact crash, increasing the risk of personal injury.","Ford will notify owners, and dealers will inspect all four of the interior door handles and either repair or replace them, free of charge. The recall is expected to begin March 16, 2015.  Owners may contact Ford customer service at 1-866-436-7332.  Ford's number for this recall is 15S02.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57276000975776000000000
107786,"15V040000","FORD","TAURUS",2012,"15S02","STRUCTURE:BODY:DOOR ","Ford Motor Company",20091201,20100731,"V",194889,,"MFR","Ford Motor Company",20150128,20150128,,0,"Ford Motor Company (Ford) is recalling certain model year 2010-2013 Ford Taurus vehicles manufactured December 1, 2009, to July 31, 2010, and 2011-2013 Lincoln MKS vehicles manufactured June 1, 2011, to October 31, 2011. In the affected vehicles, the interior door handle return spring may unseat, resulting in interior door handle that does not return to the fully stowed position after actuation.","If the interior door handle return spring is unseated, the door may unlatch in the event of a side impact crash, increasing the risk of personal injury.","Ford will notify owners, and dealers will inspect all four of the interior door handles and either repair or replace them, free of charge. The recall is expected to begin March 16, 2015.  Owners may contact Ford customer service at 1-866-436-7332.  Ford's number for this recall is 15S02.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57276001366768000000000
107787,"15V040000","FORD","TAURUS",2010,"15S02","STRUCTURE:BODY:DOOR ","Ford Motor Company",20091201,20100731,"V",194889,,"MFR","Ford Motor Company",20150128,20150128,,0,"Ford Motor Company (Ford) is recalling certain model year 2010-2013 Ford Taurus vehicles manufactured December 1, 2009, to July 31, 2010, and 2011-2013 Lincoln MKS vehicles manufactured June 1, 2011, to October 31, 2011. In the affected vehicles, the interior door handle return spring may unseat, resulting in interior door handle that does not return to the fully stowed position after actuation.","If the interior door handle return spring is unseated, the door may unlatch in the event of a side impact crash, increasing the risk of personal injury.","Ford will notify owners, and dealers will inspect all four of the interior door handles and either repair or replace them, free of charge. The recall is expected to begin March 16, 2015.  Owners may contact Ford customer service at 1-866-436-7332.  Ford's number for this recall is 15S02.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57276000778769000000000
107788,"15V044000","GMC","ACADIA",2015,"15025 / 15067","TIRES","General Motors LLC",20141209,20150116,"V",5876,,"MFR","General Motors LLC",20150128,20150128,,110,"General Motors LLC (GM) is recalling certain model year 2015 Buick Enclave vehicles manufactured December 9, 2014, to January 14, 2015, 2015 Chevrolet Traverse vehicles manufactured December 9, 2014, to January 20, 2015, and 2015 GMC Acadia vehicles manufactured December 9, 2014, to January 16, 2015, and all equipped with Goodyear P255/65R18 Fortera HL tires. These vehicles are equipped with tires that may experience tread cracking. As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) No. 110, ""Tire Selection and Rims and Motor Home/Recreation Vehicle Trailer Load Carrying Capacity Information for Motor Vehicles with a GVWR of 4,536 kilograms (10,000 pounds) or Less.""","If the tire treads crack, a loss of tire pressure and possible tire failure may result, increasing the risk of a crash.","GM will notify owners, and dealers will replace the tires that were manufactured within a specific date range, free of charge. This manufacturer has not yet provided a notification schedule. Owners may contact GM customer service at 1-800-521-7300 (Buick), 1-800-222-1020 (Chevrolet), or 1-800-462-8782 (GMC). GM's number for this recall is 15025/15067.  Note: This recall is for Goodyear P255/65R18 Fortera HL tires installed as original equipment.  For tires that were purchased as replacement equipment, see recall 15T-002.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57280001983697000000000
107789,"15V044000","CHEVROLET","TRAVERSE",2015,"15025 / 15067","TIRES","General Motors LLC",20141209,20150120,"V",5876,,"MFR","General Motors LLC",20150128,20150128,,110,"General Motors LLC (GM) is recalling certain model year 2015 Buick Enclave vehicles manufactured December 9, 2014, to January 14, 2015, 2015 Chevrolet Traverse vehicles manufactured December 9, 2014, to January 20, 2015, and 2015 GMC Acadia vehicles manufactured December 9, 2014, to January 16, 2015, and all equipped with Goodyear P255/65R18 Fortera HL tires. These vehicles are equipped with tires that may experience tread cracking. As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) No. 110, ""Tire Selection and Rims and Motor Home/Recreation Vehicle Trailer Load Carrying Capacity Information for Motor Vehicles with a GVWR of 4,536 kilograms (10,000 pounds) or Less.""","If the tire treads crack, a loss of tire pressure and possible tire failure may result, increasing the risk of a crash.","GM will notify owners, and dealers will replace the tires that were manufactured within a specific date range, free of charge. This manufacturer has not yet provided a notification schedule. Owners may contact GM customer service at 1-800-521-7300 (Buick), 1-800-222-1020 (Chevrolet), or 1-800-462-8782 (GMC). GM's number for this recall is 15025/15067.  Note: This recall is for Goodyear P255/65R18 Fortera HL tires installed as original equipment.  For tires that were purchased as replacement equipment, see recall 15T-002.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57280001983696000000000
